algorithm,domain,problem,horizon,coverage,plan_length,total_time
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-500-5-001.pddl, 26, 1, 198, 7.07
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-500-5-002.pddl, 26, 1, 193, 7.02
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-700-7-000.pddl, 26, 1, 192, 11.31
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-700-7-001.pddl, 26, 1, 192, 11.08
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-700-7-002.pddl, 26, 1, 195, 11.15
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-5-000.pddl, 26, 1, 199, 52.62
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-5-001.pddl, 26, 1, 198, 38.64
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-5-002.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-8-000.pddl, 26, 1, 189, 15.93
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-8-001.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, maintenance-sat14-adl, maintenance-1-3-200-900-8-002.pddl, 26, 1, 191, 15.54
main-fd-grounding+madagascar-horizon-26, miconic, s1-0.pddl, 26, 1, 49, 0.67
main-fd-grounding+madagascar-horizon-26, miconic, s1-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s1-2.pddl, 26, 1, 49, 0.66
main-fd-grounding+madagascar-horizon-26, miconic, s1-3.pddl, 26, 1, 49, 0.73
main-fd-grounding+madagascar-horizon-26, miconic, s1-4.pddl, 26, 1, 49, 0.65
main-fd-grounding+madagascar-horizon-26, miconic, s2-0.pddl, 26, 1, 51, 0.65
main-fd-grounding+madagascar-horizon-26, miconic, s2-1.pddl, 26, 1, 43, 0.7
main-fd-grounding+madagascar-horizon-26, miconic, s2-2.pddl, 26, 1, 44, 0.67
main-fd-grounding+madagascar-horizon-26, miconic, s2-3.pddl, 26, 1, 51, 0.65
main-fd-grounding+madagascar-horizon-26, miconic, s2-4.pddl, 26, 1, 33, 0.66
main-fd-grounding+madagascar-horizon-26, miconic, s3-0.pddl, 26, 1, 35, 0.62
main-fd-grounding+madagascar-horizon-26, miconic, s3-1.pddl, 26, 1, 54, 0.69
main-fd-grounding+madagascar-horizon-26, miconic, s3-2.pddl, 26, 1, 34, 0.69
main-fd-grounding+madagascar-horizon-26, miconic, s3-3.pddl, 26, 1, 46, 0.65
main-fd-grounding+madagascar-horizon-26, miconic, s3-4.pddl, 26, 1, 34, 0.69
main-fd-grounding+madagascar-horizon-26, miconic, s4-0.pddl, 26, 1, 37, 0.7
main-fd-grounding+madagascar-horizon-26, miconic, s4-1.pddl, 26, 1, 39, 0.67
main-fd-grounding+madagascar-horizon-26, miconic, s4-2.pddl, 26, 1, 38, 0.72
main-fd-grounding+madagascar-horizon-26, miconic, s4-3.pddl, 26, 1, 38, 0.75
main-fd-grounding+madagascar-horizon-26, miconic, s4-4.pddl, 26, 1, 40, 0.91
main-fd-grounding+madagascar-horizon-26, miconic, s5-0.pddl, 26, 1, 39, 0.76
main-fd-grounding+madagascar-horizon-26, miconic, s5-1.pddl, 26, 1, 43, 0.74
main-fd-grounding+madagascar-horizon-26, miconic, s5-2.pddl, 26, 1, 40, 0.71
main-fd-grounding+madagascar-horizon-26, miconic, s5-3.pddl, 26, 1, 41, 0.76
main-fd-grounding+madagascar-horizon-26, miconic, s5-4.pddl, 26, 1, 40, 0.68
main-fd-grounding+madagascar-horizon-26, miconic, s6-0.pddl, 26, 1, 46, 0.77
main-fd-grounding+madagascar-horizon-26, miconic, s6-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s6-2.pddl, 26, 1, 51, 0.81
main-fd-grounding+madagascar-horizon-26, miconic, s6-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s6-4.pddl, 26, 1, 48, 0.74
main-fd-grounding+madagascar-horizon-26, miconic, s7-0.pddl, 26, 1, 50, 0.83
main-fd-grounding+madagascar-horizon-26, miconic, s7-1.pddl, 26, 1, 49, 0.77
main-fd-grounding+madagascar-horizon-26, miconic, s7-2.pddl, 26, 1, 50, 0.89
main-fd-grounding+madagascar-horizon-26, miconic, s7-3.pddl, 26, 1, 48, 0.82
main-fd-grounding+madagascar-horizon-26, miconic, s7-4.pddl, 26, 1, 45, 0.79
main-fd-grounding+madagascar-horizon-26, miconic, s8-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s8-1.pddl, 26, 1, 52, 0.84
main-fd-grounding+madagascar-horizon-26, miconic, s8-2.pddl, 26, 1, 48, 0.89
main-fd-grounding+madagascar-horizon-26, miconic, s8-3.pddl, 26, 1, 50, 0.79
main-fd-grounding+madagascar-horizon-26, miconic, s8-4.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s9-0.pddl, 26, 1, 50, 0.92
main-fd-grounding+madagascar-horizon-26, miconic, s9-1.pddl, 26, 1, 50, 0.83
main-fd-grounding+madagascar-horizon-26, miconic, s9-2.pddl, 26, 1, 47, 0.84
main-fd-grounding+madagascar-horizon-26, miconic, s9-3.pddl, 26, 1, 48, 0.89
main-fd-grounding+madagascar-horizon-26, miconic, s9-4.pddl, 26, 1, 49, 0.9
main-fd-grounding+madagascar-horizon-26, miconic, s10-0.pddl, 26, 1, 48, 0.96
main-fd-grounding+madagascar-horizon-26, miconic, s10-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s10-2.pddl, 26, 1, 51, 0.97
main-fd-grounding+madagascar-horizon-26, miconic, s10-3.pddl, 26, 1, 52, 0.99
main-fd-grounding+madagascar-horizon-26, miconic, s10-4.pddl, 26, 1, 52, 0.92
main-fd-grounding+madagascar-horizon-26, miconic, s11-0.pddl, 26, 1, 49, 1.02
main-fd-grounding+madagascar-horizon-26, miconic, s11-1.pddl, 26, 1, 54, 0.97
main-fd-grounding+madagascar-horizon-26, miconic, s11-2.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s11-3.pddl, 26, 1, 48, 1.04
main-fd-grounding+madagascar-horizon-26, miconic, s11-4.pddl, 26, 1, 55, 1.08
main-fd-grounding+madagascar-horizon-26, miconic, s12-0.pddl, 26, 1, 51, 1.11
main-fd-grounding+madagascar-horizon-26, miconic, s12-1.pddl, 26, 1, 56, 1.1
main-fd-grounding+madagascar-horizon-26, miconic, s12-2.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s12-3.pddl, 26, 1, 53, 1.13
main-fd-grounding+madagascar-horizon-26, miconic, s12-4.pddl, 26, 1, 50, 1.09
main-fd-grounding+madagascar-horizon-26, miconic, s13-0.pddl, 26, 1, 49, 1.27
main-fd-grounding+madagascar-horizon-26, miconic, s13-1.pddl, 26, 1, 52, 1.19
main-fd-grounding+madagascar-horizon-26, miconic, s13-2.pddl, 26, 1, 48, 1.24
main-fd-grounding+madagascar-horizon-26, miconic, s13-3.pddl, 26, 1, 52, 1.28
main-fd-grounding+madagascar-horizon-26, miconic, s13-4.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s14-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s14-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s14-2.pddl, 26, 1, 53, 1.27
main-fd-grounding+madagascar-horizon-26, miconic, s14-3.pddl, 26, 1, 55, 1.26
main-fd-grounding+madagascar-horizon-26, miconic, s14-4.pddl, 26, 1, 54, 1.37
main-fd-grounding+madagascar-horizon-26, miconic, s15-0.pddl, 26, 1, 58, 1.38
main-fd-grounding+madagascar-horizon-26, miconic, s15-1.pddl, 26, 1, 53, 1.38
main-fd-grounding+madagascar-horizon-26, miconic, s15-2.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s15-3.pddl, 26, 1, 57, 1.36
main-fd-grounding+madagascar-horizon-26, miconic, s15-4.pddl, 26, 1, 56, 1.4
main-fd-grounding+madagascar-horizon-26, miconic, s16-0.pddl, 26, 1, 55, 1.59
main-fd-grounding+madagascar-horizon-26, miconic, s16-1.pddl, 26, 1, 56, 1.56
main-fd-grounding+madagascar-horizon-26, miconic, s16-2.pddl, 26, 1, 53, 1.6
main-fd-grounding+madagascar-horizon-26, miconic, s16-3.pddl, 26, 1, 57, 1.43
main-fd-grounding+madagascar-horizon-26, miconic, s16-4.pddl, 26, 1, 57, 1.5
main-fd-grounding+madagascar-horizon-26, miconic, s17-0.pddl, 26, 1, 55, 2.74
main-fd-grounding+madagascar-horizon-26, miconic, s17-1.pddl, 26, 1, 54, 1.71
main-fd-grounding+madagascar-horizon-26, miconic, s17-2.pddl, 26, 1, 60, 1.65
main-fd-grounding+madagascar-horizon-26, miconic, s17-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s17-4.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s18-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s18-1.pddl, 26, 1, 56, 2.52
main-fd-grounding+madagascar-horizon-26, miconic, s18-2.pddl, 26, 1, 55, 2.01
main-fd-grounding+madagascar-horizon-26, miconic, s18-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s18-4.pddl, 26, 1, 60, 1.73
main-fd-grounding+madagascar-horizon-26, miconic, s19-0.pddl, 26, 1, 60, 37.26
main-fd-grounding+madagascar-horizon-26, miconic, s19-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s19-2.pddl, 26, 1, 56, 4.61
main-fd-grounding+madagascar-horizon-26, miconic, s19-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s19-4.pddl, 26, 1, 58, 15.02
main-fd-grounding+madagascar-horizon-26, miconic, s20-0.pddl, 26, 1, 59, 5.01
main-fd-grounding+madagascar-horizon-26, miconic, s20-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s20-2.pddl, 26, 1, 62, 2.91
main-fd-grounding+madagascar-horizon-26, miconic, s20-3.pddl, 26, 1, 62, 5.09
main-fd-grounding+madagascar-horizon-26, miconic, s20-4.pddl, 26, 1, 60, 35.68
main-fd-grounding+madagascar-horizon-26, miconic, s21-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s21-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s21-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s21-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s21-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s22-0.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s22-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s22-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s22-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s22-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s23-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s23-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s23-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s23-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s23-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s24-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s24-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s24-2.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s24-3.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s24-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s25-0.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s25-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s25-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s25-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s25-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s26-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s26-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s26-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s26-3.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s26-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s27-0.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s27-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s27-2.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s27-3.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s27-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s28-0.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s28-1.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s28-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s28-3.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s28-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s29-0.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s29-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s29-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s29-3.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s29-4.pddl, 26, NA, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s30-0.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s30-1.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s30-2.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s30-3.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-26, miconic, s30-4.pddl, 26, 0, NA, NA
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-4-0.pddl, 28, 1, 6, 0.73
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-4-1.pddl, 28, 1, 12, 0.71
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-4-2.pddl, 28, 1, 28, 0.73
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-5-0.pddl, 28, 1, 26, 0.76
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-5-1.pddl, 28, 1, 28, 0.8
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-5-2.pddl, 28, 1, 22, 0.76
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-6-0.pddl, 28, 1, 28, 0.74
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-6-1.pddl, 28, 1, 28, 0.77
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-6-2.pddl, 28, 1, 22, 0.74
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-7-0.pddl, 28, 1, 22, 0.93
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-7-1.pddl, 28, 1, 24, 0.84
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-7-2.pddl, 28, 1, 22, 0.89
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-8-0.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-8-1.pddl, 28, 1, 22, 0.89
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-8-2.pddl, 28, 1, 26, 0.87
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-9-0.pddl, 28, 0, NA, 1.0
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-9-1.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-9-2.pddl, 28, 1, 26, 0.99
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-10-0.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-10-1.pddl, 28, 0, NA, 1.06
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-10-2.pddl, 28, 0, NA, 1.0
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-11-0.pddl, 28, 0, NA, 1.13
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-11-1.pddl, 28, 0, NA, 1.25
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-11-2.pddl, 28, 0, NA, 1.1
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-12-0.pddl, 28, 0, NA, 1.3
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-12-1.pddl, 28, 0, NA, 1.31
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-13-0.pddl, 28, 0, NA, 1.42
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-13-1.pddl, 28, 0, NA, 1.42
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-14-0.pddl, 28, 0, NA, 1.39
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-14-1.pddl, 28, 0, NA, 1.61
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-15-0.pddl, 28, 0, NA, 1.76
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-15-1.pddl, 28, 0, NA, 1.83
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-16-1.pddl, 28, 0, NA, 2.0
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-16-2.pddl, 28, 0, NA, 2.02
main-fd-grounding+madagascar-horizon-28, blocks, probBLOCKS-17-0.pddl, 28, 0, NA, 2.28
main-fd-grounding+madagascar-horizon-28, driverlog, p01.pddl, 28, 1, 84, 0.75
main-fd-grounding+madagascar-horizon-28, driverlog, p02.pddl, 28, 1, 129, 0.78
main-fd-grounding+madagascar-horizon-28, driverlog, p03.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p04.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p05.pddl, 28, 1, 151, 0.82
main-fd-grounding+madagascar-horizon-28, driverlog, p06.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p07.pddl, 28, 1, 152, 0.94
main-fd-grounding+madagascar-horizon-28, driverlog, p08.pddl, 28, 1, 172, 0.97
main-fd-grounding+madagascar-horizon-28, driverlog, p09.pddl, 28, 1, 158, 1.02
main-fd-grounding+madagascar-horizon-28, driverlog, p10.pddl, 28, 1, 77, 1.19
main-fd-grounding+madagascar-horizon-28, driverlog, p11.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p12.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p13.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p14.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p15.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p16.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p17.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p18.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p19.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, driverlog, p20.pddl, 28, 1, NA, NA
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-4-0.pddl, 28, 1, 122, 0.72
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-4-1.pddl, 28, 1, 136, 0.71
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-4-2.pddl, 28, 1, 146, 0.74
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-5-0.pddl, 28, 1, 146, 0.68
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-5-1.pddl, 28, 1, 151, 0.71
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-5-2.pddl, 28, 1, 165, 0.7
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-0.pddl, 28, 1, 173, 0.74
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-1.pddl, 28, 1, 183, 0.83
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-2.pddl, 28, 1, 166, 0.76
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-9.pddl, 28, 1, 193, 1.12
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-7-0.pddl, 28, 1, 206, 0.86
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-7-1.pddl, 28, 1, 207, 0.84
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-8-0.pddl, 28, 1, 219, 0.89
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-8-1.pddl, 28, 1, 205, 0.89
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-9-0.pddl, 28, 1, 287, 0.91
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-9-1.pddl, 28, 1, 277, 0.84
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-10-0.pddl, 28, 1, 239, 1.07
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-10-1.pddl, 28, 1, 236, 0.98
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-11-0.pddl, 28, 1, 325, 1.07
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-11-1.pddl, 28, 1, 257, 1.08
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-12-0.pddl, 28, 1, 337, 1.04
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-12-1.pddl, 28, 1, 346, 1.13
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-13-0.pddl, 28, 1, 393, 1.36
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-13-1.pddl, 28, NA, NA, NA
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-14-0.pddl, 28, 1, 435, 1.56
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-14-1.pddl, 28, 1, 420, 1.55
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-15-0.pddl, 28, 1, 459, 1.57
