algorithm,domain,problem,horizon,coverage,total_time,plan_length
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-6-9.pddl, 94, 1, 0.85, 654
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-7-0.pddl, 94, 1, 0.86, 667
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-7-1.pddl, 94, 1, 0.79, 669
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-8-0.pddl, 94, 1, 0.79, 747
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-8-1.pddl, 94, 1, 0.82, 635
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-9-0.pddl, 94, 1, 0.96, 980
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-9-1.pddl, 94, 1, 0.87, 960
main-fd-grounding+madagascar-horizon-95, gripper, prob01.pddl, 95, 1, 0.64, 192
main-fd-grounding+madagascar-horizon-95, gripper, prob02.pddl, 95, 1, 0.63, 151
main-fd-grounding+madagascar-horizon-95, gripper, prob03.pddl, 95, 1, 0.65, 194
main-fd-grounding+madagascar-horizon-95, gripper, prob04.pddl, 95, 1, 0.72, 200
main-fd-grounding+madagascar-horizon-95, gripper, prob05.pddl, 95, 1, 0.72, 196
main-fd-grounding+madagascar-horizon-95, gripper, prob06.pddl, 95, 1, 2.91, 200
main-fd-grounding+madagascar-horizon-95, gripper, prob07.pddl, 95, 1, 0.79, 202
main-fd-grounding+madagascar-horizon-95, gripper, prob08.pddl, 95, 1, 0.8, 200
main-fd-grounding+madagascar-horizon-95, gripper, prob09.pddl, 95, 1, 0.87, 202
main-fd-grounding+madagascar-horizon-95, gripper, prob10.pddl, 95, 1, 0.87, 198
main-fd-grounding+madagascar-horizon-95, gripper, prob11.pddl, 95, 1, 1.01, 243
main-fd-grounding+madagascar-horizon-95, gripper, prob12.pddl, 95, 1, 0.97, 206
main-fd-grounding+madagascar-horizon-95, gripper, prob13.pddl, 95, 1, 1.04, 214
main-fd-grounding+madagascar-horizon-95, gripper, prob14.pddl, 95, 1, 1.05, 206
main-fd-grounding+madagascar-horizon-95, gripper, prob15.pddl, 95, 1, 1.11, 222
main-fd-grounding+madagascar-horizon-95, gripper, prob16.pddl, 95, 1, 1.25, 184
main-fd-grounding+madagascar-horizon-95, gripper, prob17.pddl, 95, 1, 1.24, 222
main-fd-grounding+madagascar-horizon-95, gripper, prob18.pddl, 95, 1, 1.25, 214
main-fd-grounding+madagascar-horizon-95, gripper, prob19.pddl, 95, 1, 1.38, 208
main-fd-grounding+madagascar-horizon-95, gripper, prob20.pddl, 95, 1, 1.37, 208
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-10-0.pddl, 95, 1, 1.04, 808
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-10-1.pddl, 95, 1, 1.0, 774
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-11-0.pddl, 95, 1, 1.07, 1126
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-11-1.pddl, 95, 1, 1.09, 832
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-12-0.pddl, 95, 1, 1.12, 1202
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-12-1.pddl, 95, 1, 1.49, 1201
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-13-0.pddl, 95, 1, 1.58, 1285
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-13-1.pddl, 95, 1, 1.56, 1137
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-14-0.pddl, 95, 1, 1.67, 1484
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-14-1.pddl, 95, 1, 1.69, 1426
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-15-0.pddl, 95, 1, 3.43, 1578
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-15-1.pddl, 95, 1, 1.83, 1582
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-4-0.pddl, 95, 1, 0.66, 394
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-4-1.pddl, 95, 1, 0.67, 467
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-4-2.pddl, 95, 1, 0.61, 480
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-5-0.pddl, 95, 1, 0.67, 484
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-5-1.pddl, 95, 1, 0.76, 526
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-5-2.pddl, 95, 1, 0.66, 567
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-6-0.pddl, 95, 1, 2.56, 576
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-6-1.pddl, 95, 1, 0.7, 609
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-6-2.pddl, 95, 1, 0.7, 554
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-6-9.pddl, 95, 1, 0.7, 663
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-7-0.pddl, 95, 1, 0.84, 677
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-7-1.pddl, 95, 1, 0.8, 680
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-8-0.pddl, 95, 1, 1.04, 754
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-8-1.pddl, 95, 1, 0.84, 644
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-9-0.pddl, 95, 1, 0.91, 991
main-fd-grounding+madagascar-horizon-95, logistics00, probLOGISTICS-9-1.pddl, 95, 1, 0.89, 966
main-fd-grounding+madagascar-horizon-96, gripper, prob01.pddl, 96, 1, 0.64, 196
main-fd-grounding+madagascar-horizon-96, gripper, prob02.pddl, 96, 1, 0.64, 154
main-fd-grounding+madagascar-horizon-96, gripper, prob03.pddl, 96, 1, 0.62, 200
main-fd-grounding+madagascar-horizon-96, gripper, prob04.pddl, 96, 1, 0.69, 202
main-fd-grounding+madagascar-horizon-96, gripper, prob05.pddl, 96, 1, 0.73, 200
main-fd-grounding+madagascar-horizon-96, gripper, prob06.pddl, 96, 1, 0.77, 202
main-fd-grounding+madagascar-horizon-96, gripper, prob07.pddl, 96, 1, 0.82, 202
main-fd-grounding+madagascar-horizon-96, gripper, prob08.pddl, 96, 1, 2.86, 204
main-fd-grounding+madagascar-horizon-96, gripper, prob09.pddl, 96, 1, 0.93, 204
main-fd-grounding+madagascar-horizon-96, gripper, prob10.pddl, 96, 1, 0.88, 200
main-fd-grounding+madagascar-horizon-96, gripper, prob11.pddl, 96, 1, 0.96, 247
main-fd-grounding+madagascar-horizon-96, gripper, prob12.pddl, 96, 1, 1.06, 206
main-fd-grounding+madagascar-horizon-96, gripper, prob13.pddl, 96, 1, 1.04, 204
main-fd-grounding+madagascar-horizon-96, gripper, prob14.pddl, 96, 1, 1.09, 204
main-fd-grounding+madagascar-horizon-96, gripper, prob15.pddl, 96, 1, 1.12, 228
main-fd-grounding+madagascar-horizon-96, gripper, prob16.pddl, 96, 1, 2.14, 208
main-fd-grounding+madagascar-horizon-96, gripper, prob17.pddl, 96, 1, 1.23, 226
main-fd-grounding+madagascar-horizon-96, gripper, prob18.pddl, 96, 1, 1.28, 206
main-fd-grounding+madagascar-horizon-96, gripper, prob19.pddl, 96, 1, 1.36, 206
main-fd-grounding+madagascar-horizon-96, gripper, prob20.pddl, 96, 1, 1.43, 224
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-10-0.pddl, 96, 1, 1.09, 817
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-10-1.pddl, 96, 1, 2.25, 780
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-11-0.pddl, 96, 1, 1.26, 1141
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-11-1.pddl, 96, 1, 1.04, 840
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-12-0.pddl, 96, 1, 2.89, 1214
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-12-1.pddl, 96, 1, 1.21, 1219
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-13-0.pddl, 96, 1, 1.6, 1284
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-13-1.pddl, 96, 1, 1.57, 1148
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-14-0.pddl, 96, 1, 1.86, 1548
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-14-1.pddl, 96, 1, 1.67, 1441
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-15-0.pddl, 96, 1, 1.91, 1604
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-15-1.pddl, 96, 1, 1.82, 1613
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-4-0.pddl, 96, 1, 0.62, 394
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-4-1.pddl, 96, 1, 0.7, 468
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-4-2.pddl, 96, 1, 0.72, 484
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-5-0.pddl, 96, 1, 0.67, 486
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-5-1.pddl, 96, 1, 0.68, 525
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-5-2.pddl, 96, 1, 1.76, 573
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-6-0.pddl, 96, 1, 0.76, 584
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-6-1.pddl, 96, 1, 3.14, 620
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-6-2.pddl, 96, 1, 0.69, 552
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-6-9.pddl, 96, 1, 0.72, 668
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-7-0.pddl, 96, 1, 0.8, 682
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-7-1.pddl, 96, 1, 0.78, 683
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-8-0.pddl, 96, 1, 0.86, 763
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-8-1.pddl, 96, 1, 0.85, 648
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-9-0.pddl, 96, 1, 1.08, 1001
main-fd-grounding+madagascar-horizon-96, logistics00, probLOGISTICS-9-1.pddl, 96, 1, 0.88, 981
main-fd-grounding+madagascar-horizon-97, gripper, prob01.pddl, 97, 1, 0.65, 196
main-fd-grounding+madagascar-horizon-97, gripper, prob02.pddl, 97, 1, 0.72, 154
main-fd-grounding+madagascar-horizon-97, gripper, prob03.pddl, 97, 1, 0.76, 198
main-fd-grounding+madagascar-horizon-97, gripper, prob04.pddl, 97, 1, 0.7, 204
main-fd-grounding+madagascar-horizon-97, gripper, prob05.pddl, 97, 1, 0.73, 198
main-fd-grounding+madagascar-horizon-97, gripper, prob06.pddl, 97, 1, 2.91, 204
main-fd-grounding+madagascar-horizon-97, gripper, prob07.pddl, 97, 1, 0.89, 206
main-fd-grounding+madagascar-horizon-97, gripper, prob08.pddl, 97, 1, 0.83, 204
main-fd-grounding+madagascar-horizon-97, gripper, prob09.pddl, 97, 1, 0.86, 206
main-fd-grounding+madagascar-horizon-97, gripper, prob10.pddl, 97, 1, 0.9, 202
main-fd-grounding+madagascar-horizon-97, gripper, prob11.pddl, 97, 1, 0.95, 261
main-fd-grounding+madagascar-horizon-97, gripper, prob12.pddl, 97, 1, 0.99, 210
main-fd-grounding+madagascar-horizon-97, gripper, prob13.pddl, 97, 1, 1.2, 218
main-fd-grounding+madagascar-horizon-97, gripper, prob14.pddl, 97, 1, 1.15, 210
main-fd-grounding+madagascar-horizon-97, gripper, prob15.pddl, 97, 1, 1.15, 212
main-fd-grounding+madagascar-horizon-97, gripper, prob16.pddl, 97, 1, 1.21, 188
main-fd-grounding+madagascar-horizon-97, gripper, prob17.pddl, 97, 1, 1.26, 226
main-fd-grounding+madagascar-horizon-97, gripper, prob18.pddl, 97, 1, 1.26, 218
main-fd-grounding+madagascar-horizon-97, gripper, prob19.pddl, 97, 1, 1.39, 212
main-fd-grounding+madagascar-horizon-97, gripper, prob20.pddl, 97, 1, 1.39, 212
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-10-0.pddl, 97, 1, 1.05, 838
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-10-1.pddl, 97, 1, 1.0, 790
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-11-0.pddl, 97, 1, 1.17, 1150
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-11-1.pddl, 97, 1, 1.09, 849
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-12-0.pddl, 97, 1, 1.15, 1225
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-12-1.pddl, 97, 1, 1.18, 1226
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-13-0.pddl, 97, 1, 1.63, 1312
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-13-1.pddl, 97, 1, 1.56, 1173
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-14-0.pddl, 97, 1, 1.71, 1524
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-14-1.pddl, 97, 1, 1.74, 1450
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-15-0.pddl, 97, 1, 1.86, 1594
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-15-1.pddl, 97, 1, 1.82, 1633
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-4-0.pddl, 97, 1, 0.64, 402
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-4-1.pddl, 97, 1, 0.68, 473
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-4-2.pddl, 97, 1, 0.66, 489
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-5-0.pddl, 97, 1, 0.7, 494
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-5-1.pddl, 97, 1, 1.12, 538
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-5-2.pddl, 97, 1, 0.67, 579
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-6-0.pddl, 97, 1, 0.69, 588
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-6-1.pddl, 97, 1, 0.7, 617
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-6-2.pddl, 97, 1, 0.7, 562
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-6-9.pddl, 97, 1, 0.72, 677
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-7-0.pddl, 97, 1, 0.81, 691
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-7-1.pddl, 97, 1, 0.74, 694
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-8-0.pddl, 97, 1, 0.86, 769
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-8-1.pddl, 97, 1, 0.82, 653
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-9-0.pddl, 97, 1, 0.93, 1018
main-fd-grounding+madagascar-horizon-97, logistics00, probLOGISTICS-9-1.pddl, 97, 1, 0.9, 986
main-fd-grounding+madagascar-horizon-98, gripper, prob01.pddl, 98, 1, 0.61, 200
main-fd-grounding+madagascar-horizon-98, gripper, prob02.pddl, 98, 1, 0.66, 157
main-fd-grounding+madagascar-horizon-98, gripper, prob03.pddl, 98, 1, 0.66, 204
main-fd-grounding+madagascar-horizon-98, gripper, prob04.pddl, 98, 1, 0.7, 206
main-fd-grounding+madagascar-horizon-98, gripper, prob05.pddl, 98, 1, 0.73, 204
main-fd-grounding+madagascar-horizon-98, gripper, prob06.pddl, 98, 1, 0.77, 206
main-fd-grounding+madagascar-horizon-98, gripper, prob07.pddl, 98, 1, 2.03, 206
main-fd-grounding+madagascar-horizon-98, gripper, prob08.pddl, 98, 1, 0.85, 208
main-fd-grounding+madagascar-horizon-98, gripper, prob09.pddl, 98, 1, 0.94, 208
main-fd-grounding+madagascar-horizon-98, gripper, prob10.pddl, 98, 1, 0.93, 212
main-fd-grounding+madagascar-horizon-98, gripper, prob11.pddl, 98, 1, 0.97, 251
main-fd-grounding+madagascar-horizon-98, gripper, prob12.pddl, 98, 1, 1.11, 210
main-fd-grounding+madagascar-horizon-98, gripper, prob13.pddl, 98, 1, 1.02, 208
main-fd-grounding+madagascar-horizon-98, gripper, prob14.pddl, 98, 1, 1.27, 208
main-fd-grounding+madagascar-horizon-98, gripper, prob15.pddl, 98, 1, 1.58, 240
main-fd-grounding+madagascar-horizon-98, gripper, prob16.pddl, 98, 1, 1.15, 212
main-fd-grounding+madagascar-horizon-98, gripper, prob17.pddl, 98, 1, 1.23, 222
main-fd-grounding+madagascar-horizon-98, gripper, prob18.pddl, 98, 1, 1.29, 210
main-fd-grounding+madagascar-horizon-98, gripper, prob19.pddl, 98, 1, 1.33, 210
main-fd-grounding+madagascar-horizon-98, gripper, prob20.pddl, 98, 1, 1.37, 214
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-10-0.pddl, 98, 1, 1.41, 833
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-10-1.pddl, 98, 1, 1.1, 796
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-11-0.pddl, 98, 1, 1.11, 1165
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-11-1.pddl, 98, 1, 1.16, 859
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-12-0.pddl, 98, 1, 1.29, 1239
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-12-1.pddl, 98, 1, 1.17, 1238
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-13-0.pddl, 98, 1, 1.63, 1317
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-13-1.pddl, 98, 1, 1.49, 1182
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-14-0.pddl, 98, 1, 1.79, 1552
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-14-1.pddl, 98, 1, 3.64, 1438
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-15-0.pddl, 98, 1, 1.83, 1635
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-15-1.pddl, 98, 1, 1.81, 1632
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-4-0.pddl, 98, 1, 0.65, 402
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-4-1.pddl, 98, 1, 0.68, 478
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-4-2.pddl, 98, 1, 0.67, 494
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-5-0.pddl, 98, 1, 0.68, 496
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-5-1.pddl, 98, 1, 0.69, 539
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-5-2.pddl, 98, 1, 0.69, 585
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-6-0.pddl, 98, 1, 0.7, 593
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-6-1.pddl, 98, 1, 0.76, 632
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-6-2.pddl, 98, 1, 0.67, 569
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-6-9.pddl, 98, 1, 0.72, 682
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-7-0.pddl, 98, 1, 1.09, 696
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-7-1.pddl, 98, 1, 0.8, 698
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-8-0.pddl, 98, 1, 0.85, 776
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-8-1.pddl, 98, 1, 0.83, 661
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-9-0.pddl, 98, 1, 0.97, 1022
main-fd-grounding+madagascar-horizon-98, logistics00, probLOGISTICS-9-1.pddl, 98, 1, 3.07, 1007
main-fd-grounding+madagascar-horizon-99, gripper, prob01.pddl, 99, 1, 0.62, 200
main-fd-grounding+madagascar-horizon-99, gripper, prob02.pddl, 99, 1, 0.63, 157
main-fd-grounding+madagascar-horizon-99, gripper, prob03.pddl, 99, 1, 0.67, 202
main-fd-grounding+madagascar-horizon-99, gripper, prob04.pddl, 99, 1, 0.8, 208
main-fd-grounding+madagascar-horizon-99, gripper, prob05.pddl, 99, 1, 0.74, 202
main-fd-grounding+madagascar-horizon-99, gripper, prob06.pddl, 99, 1, 0.76, 208
main-fd-grounding+madagascar-horizon-99, gripper, prob07.pddl, 99, 1, 0.81, 208
main-fd-grounding+madagascar-horizon-99, gripper, prob08.pddl, 99, 1, 0.93, 208
main-fd-grounding+madagascar-horizon-99, gripper, prob09.pddl, 99, 1, 0.89, 210
main-fd-grounding+madagascar-horizon-99, gripper, prob10.pddl, 99, 1, 0.9, 212
main-fd-grounding+madagascar-horizon-99, gripper, prob11.pddl, 99, 1, 1.12, 259
main-fd-grounding+madagascar-horizon-99, gripper, prob12.pddl, 99, 1, 0.98, 214
main-fd-grounding+madagascar-horizon-99, gripper, prob13.pddl, 99, 1, 1.04, 222
main-fd-grounding+madagascar-horizon-99, gripper, prob14.pddl, 99, 1, 1.12, 214
main-fd-grounding+madagascar-horizon-99, gripper, prob15.pddl, 99, 1, 1.8, 226
main-fd-grounding+madagascar-horizon-99, gripper, prob16.pddl, 99, 1, 1.23, 192
main-fd-grounding+madagascar-horizon-99, gripper, prob17.pddl, 99, 1, 1.24, 228
main-fd-grounding+madagascar-horizon-99, gripper, prob18.pddl, 99, 1, 1.32, 222
main-fd-grounding+madagascar-horizon-99, gripper, prob19.pddl, 99, 1, 1.54, 216
main-fd-grounding+madagascar-horizon-99, gripper, prob20.pddl, 99, 1, 1.37, 216
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-10-0.pddl, 99, 1, 1.07, 842
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-10-1.pddl, 99, 1, 1.08, 806
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-11-0.pddl, 99, 1, 1.14, 1174
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-11-1.pddl, 99, 1, 1.06, 868
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-12-0.pddl, 99, 1, 1.65, 1253
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-12-1.pddl, 99, 1, 1.13, 1250
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-13-0.pddl, 99, 1, 1.58, 1338
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-13-1.pddl, 99, 1, 1.59, 1197
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-14-0.pddl, 99, 1, 1.75, 1568
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-14-1.pddl, 99, 1, 2.32, 1483
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-15-0.pddl, 99, 1, 1.88, 1644
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-15-1.pddl, 99, 1, 1.82, 1669
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-4-0.pddl, 99, 1, 0.67, 410
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-4-1.pddl, 99, 1, 0.67, 485
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-4-2.pddl, 99, 1, 2.74, 498
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-5-0.pddl, 99, 1, 0.65, 504
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-5-1.pddl, 99, 1, 1.96, 549
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-5-2.pddl, 99, 1, 0.74, 592
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-6-0.pddl, 99, 1, 0.67, 601
main-fd-grounding+madagascar-horizon-99, logistics00, probLOGISTICS-6-1.pddl, 99, 1, 0.71, 631
